"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comenario"
"724","192.168.1.22","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-10 00:27:38","Navegando catalogo"
"725","192.168.1.22","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-10 00:28:14","Navegando catalogo"
"726","192.168.1.22","2","Instagram Bio","btn_ver_tallas","2025-11-10 00:28:16","Interaccion interfaz"
"727","192.168.1.41","1","Instagram Bio","Home_Page","2025-11-10 01:01:00","Inicio de sesion"
"728","192.168.1.41","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-10 01:01:17","Navegando catalogo"
"729","192.168.1.41","2","Instagram Bio","img_zoom","2025-11-10 01:01:19","Interaccion interfaz"
"730","192.168.1.41","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-10 01:01:28","Navegando catalogo"
"731","192.168.1.41","2","Instagram Bio","link_menu_hombres","2025-11-10 01:01:30","Interaccion interfaz"
"732","192.168.1.41","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-10 01:01:55","Navegando catalogo"
"733","192.168.1.41","2","Instagram Bio","btn_agregar_carrito","2025-11-10 01:01:57","Interaccion interfaz"
"734","192.168.1.41","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-10 01:02:36","Navegando catalogo"
"735","192.168.1.41","2","Instagram Bio","img_zoom","2025-11-10 01:02:38","Interaccion interfaz"
"736","192.168.1.41","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-10 01:03:09","Navegando catalogo"
"737","192.168.1.41","2","Instagram Bio","img_zoom","2025-11-10 01:03:11","Interaccion interfaz"
"738","192.168.1.41","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-10 01:03:55","Venta Exitosa"
"739","192.168.1.5","1","Facebook","Home_Page","2025-11-10 01:12:00","Inicio de sesion"
"740","192.168.1.5","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-10 01:12:07","Navegando catalogo"
"741","192.168.1.50","1","Directo","Home_Page","2025-11-10 01:22:00","Inicio de sesion"
"742","192.168.1.50","3","Directo","vista_Camisa_Lino_Blanca","2025-11-10 01:22:26","Navegando catalogo"
"743","192.168.1.50","2","Directo","btn_agregar_carrito","2025-11-10 01:22:28","Interaccion interfaz"
"744","192.168.1.50","3","Directo","vista_Camisa_Lino_Blanca","2025-11-10 01:22:53","Navegando catalogo"
"745","192.168.1.50","3","Directo","vista_Chaqueta_Cuero","2025-11-10 01:23:27","Navegando catalogo"
"746","192.168.1.50","2","Directo","img_zoom","2025-11-10 01:23:29","Interaccion interfaz"
"747","192.168.1.15","1","Google Ads","Home_Page","2025-11-10 03:36:00","Inicio de sesion"
"748","192.168.1.15","3","Google Ads","vista_Chaqueta_Cuero","2025-11-10 03:36:13","Navegando catalogo"
"749","192.168.1.15","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 03:36:43","Navegando catalogo"
"750","192.168.1.15","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 03:36:55","Navegando catalogo"
"751","192.168.1.15","2","Google Ads","link_menu_hombres","2025-11-10 03:36:57","Interaccion interfaz"
"752","192.168.1.29","1","Google Ads","Home_Page","2025-11-10 04:42:00","Inicio de sesion"
"753","192.168.1.29","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-10 04:42:10","Navegando catalogo"
"754","192.168.1.29","3","Google Ads","vista_Jean_Slim_Negro","2025-11-10 04:42:33","Navegando catalogo"
"755","192.168.1.39","1","Directo","Home_Page","2025-11-10 05:20:00","Inicio de sesion"
"756","192.168.1.39","3","Directo","vista_Vestido_Verano_Floral","2025-11-10 05:20:34","Navegando catalogo"
"757","192.168.1.39","2","Directo","btn_ver_tallas","2025-11-10 05:20:36","Interaccion interfaz"
"758","192.168.1.39","3","Directo","vista_Zapatillas_Urban","2025-11-10 05:20:54","Navegando catalogo"
"759","192.168.1.39","3","Directo","vista_Jean_Slim_Negro","2025-11-10 05:21:11","Navegando catalogo"
"760","192.168.1.39","3","Directo","vista_Zapatillas_Urban","2025-11-10 05:21:30","Navegando catalogo"
"761","192.168.1.39","2","Directo","btn_ver_tallas","2025-11-10 05:21:32","Interaccion interfaz"
"762","192.168.1.39","5","Directo","btn_cancelar_checkout","2025-11-10 05:22:26","Abandono en pago"
"763","192.168.1.36","1","Newsletter","Home_Page","2025-11-10 05:48:00","Inicio de sesion"
"764","192.168.1.36","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 05:48:30","Navegando catalogo"
"765","192.168.1.36","2","Newsletter","link_menu_hombres","2025-11-10 05:48:32","Interaccion interfaz"
"766","192.168.1.36","3","Newsletter","vista_Chaqueta_Cuero","2025-11-10 05:49:03","Navegando catalogo"
"767","192.168.1.36","2","Newsletter","btn_agregar_carrito","2025-11-10 05:49:05","Interaccion interfaz"
"768","192.168.1.36","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 05:49:28","Navegando catalogo"
"769","192.168.1.36","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-10 05:50:07","Navegando catalogo"
"770","192.168.1.36","5","Newsletter","btn_cancelar_checkout","2025-11-10 05:50:35","Abandono en pago"
"771","192.168.1.26","1","Facebook","Home_Page","2025-11-10 08:31:00","Inicio de sesion"
"772","192.168.1.26","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 08:31:23","Navegando catalogo"
"773","192.168.1.26","2","Facebook","btn_agregar_carrito","2025-11-10 08:31:25","Interaccion interfaz"
"774","192.168.1.26","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 08:31:30","Navegando catalogo"
"775","192.168.1.26","3","Facebook","vista_Jean_Slim_Negro","2025-11-10 08:31:43","Navegando catalogo"
"776","192.168.1.26","3","Facebook","vista_Zapatillas_Urban","2025-11-10 08:32:10","Navegando catalogo"
"777","192.168.1.26","2","Facebook","link_menu_hombres","2025-11-10 08:32:12","Interaccion interfaz"
"778","192.168.1.26","5","Facebook","btn_cancelar_checkout","2025-11-10 08:32:35","Abandono en pago"
"779","192.168.1.12","1","Facebook","Home_Page","2025-11-10 10:18:00","Inicio de sesion"
"780","192.168.1.12","3","Facebook","vista_Zapatillas_Urban","2025-11-10 10:18:29","Navegando catalogo"
"781","192.168.1.12","2","Facebook","btn_agregar_carrito","2025-11-10 10:18:31","Interaccion interfaz"
"782","192.168.1.12","3","Facebook","vista_Jean_Slim_Negro","2025-11-10 10:18:55","Navegando catalogo"
"783","192.168.1.12","3","Facebook","vista_Vestido_Verano_Floral","2025-11-10 10:19:37","Navegando catalogo"
"784","192.168.1.27","1","Directo","Home_Page","2025-11-10 11:57:00","Inicio de sesion"
"785","192.168.1.27","3","Directo","vista_Vestido_Verano_Floral","2025-11-10 11:57:15","Navegando catalogo"
"786","192.168.1.27","2","Directo","btn_agregar_carrito","2025-11-10 11:57:17","Interaccion interfaz"
"787","192.168.1.27","3","Directo","vista_Vestido_Verano_Floral","2025-11-10 11:57:36","Navegando catalogo"
"788","192.168.1.27","2","Directo","btn_ver_tallas","2025-11-10 11:57:38","Interaccion interfaz"
"789","192.168.1.27","3","Directo","vista_Jean_Slim_Negro","2025-11-10 11:57:58","Navegando catalogo"
"790","192.168.1.27","3","Directo","vista_Jean_Slim_Negro","2025-11-10 11:58:15","Navegando catalogo"
"791","192.168.1.27","5","Directo","btn_cancelar_checkout","2025-11-10 11:59:07","Abandono en pago"
"792","192.168.1.37","1","Newsletter","Home_Page","2025-11-10 13:39:00","Inicio de sesion"
"793","192.168.1.37","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-10 13:39:13","Navegando catalogo"
"794","192.168.1.37","2","Newsletter","link_menu_hombres","2025-11-10 13:39:15","Interaccion interfaz"
"795","192.168.1.37","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 13:39:49","Navegando catalogo"
"796","192.168.1.37","2","Newsletter","img_zoom","2025-11-10 13:39:51","Interaccion interfaz"
"797","192.168.1.37","1","Newsletter","Home_Page","2025-11-10 15:53:00","Inicio de sesion"
"798","192.168.1.37","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-10 15:53:27","Navegando catalogo"
"799","192.168.1.37","3","Newsletter","vista_Chaqueta_Cuero","2025-11-10 15:53:37","Navegando catalogo"
"800","192.168.1.37","3","Newsletter","vista_Zapatillas_Urban","2025-11-10 15:53:50","Navegando catalogo"
"801","192.168.1.37","2","Newsletter","img_zoom","2025-11-10 15:53:52","Interaccion interfaz"
"802","192.168.1.37","3","Newsletter","vista_Jean_Slim_Negro","2025-11-10 15:54:21","Navegando catalogo"
"803","192.168.1.37","5","Newsletter","btn_cancelar_checkout","2025-11-10 15:55:15","Abandono en pago"
"804","192.168.1.42","1","Facebook","Home_Page","2025-11-10 17:36:00","Inicio de sesion"
"805","192.168.1.42","3","Facebook","vista_Jean_Slim_Negro","2025-11-10 17:36:21","Navegando catalogo"
"806","192.168.1.42","3","Facebook","vista_Jean_Slim_Negro","2025-11-10 17:36:55","Navegando catalogo"
"807","192.168.1.19","1","Google Ads","Home_Page","2025-11-10 18:54:00","Inicio de sesion"
"808","192.168.1.19","3","Google Ads","vista_Zapatillas_Urban","2025-11-10 18:54:39","Navegando catalogo"
"809","192.168.1.19","2","Google Ads","btn_ver_tallas","2025-11-10 18:54:41","Interaccion interfaz"
"810","192.168.1.9","1","Facebook","Home_Page","2025-11-10 21:47:00","Inicio de sesion"
"811","192.168.1.9","3","Facebook","vista_Zapatillas_Urban","2025-11-10 21:47:43","Navegando catalogo"
"812","192.168.1.9","3","Facebook","vista_Zapatillas_Urban","2025-11-10 21:47:53","Navegando catalogo"
"813","192.168.1.9","2","Facebook","img_zoom","2025-11-10 21:47:55","Interaccion interfaz"
"814","192.168.1.38","1","Google Ads","Home_Page","2025-11-11 00:14:00","Inicio de sesion"
"815","192.168.1.38","3","Google Ads","vista_Zapatillas_Urban","2025-11-11 00:14:21","Navegando catalogo"
"816","192.168.1.38","3","Google Ads","vista_Jean_Slim_Negro","2025-11-11 00:14:37","Navegando catalogo"
"817","192.168.1.38","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-11 00:15:12","Navegando catalogo"
"818","192.168.1.35","1","Directo","Home_Page","2025-11-11 01:33:00","Inicio de sesion"
"819","192.168.1.35","3","Directo","vista_Zapatillas_Urban","2025-11-11 01:33:10","Navegando catalogo"
"820","192.168.1.35","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 01:33:20","Navegando catalogo"
"821","192.168.1.35","3","Directo","vista_Zapatillas_Urban","2025-11-11 01:33:37","Navegando catalogo"
"822","192.168.1.35","2","Directo","img_zoom","2025-11-11 01:33:39","Interaccion interfaz"
"823","192.168.1.25","1","Directo","Home_Page","2025-11-11 03:30:00","Inicio de sesion"
"824","192.168.1.25","3","Directo","vista_Camisa_Lino_Blanca","2025-11-11 03:30:30","Navegando catalogo"
"825","192.168.1.25","2","Directo","img_zoom","2025-11-11 03:30:32","Interaccion interfaz"
"826","192.168.1.30","1","Instagram Bio","Home_Page","2025-11-11 04:20:00","Inicio de sesion"
"827","192.168.1.30","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 04:20:16","Navegando catalogo"
"828","192.168.1.30","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 04:20:29","Navegando catalogo"
"829","192.168.1.30","2","Instagram Bio","img_zoom","2025-11-11 04:20:31","Interaccion interfaz"
"830","192.168.1.30","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 04:20:36","Navegando catalogo"
"831","192.168.1.30","2","Instagram Bio","btn_agregar_carrito","2025-11-11 04:20:38","Interaccion interfaz"
"832","192.168.1.30","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 04:21:15","Navegando catalogo"
"833","192.168.1.30","2","Instagram Bio","img_zoom","2025-11-11 04:21:17","Interaccion interfaz"
"834","192.168.1.30","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 04:22:13","Abandono en pago"
"835","192.168.1.50","1","Directo","Home_Page","2025-11-11 06:35:00","Inicio de sesion"
"836","192.168.1.50","3","Directo","vista_Jean_Slim_Negro","2025-11-11 06:35:37","Navegando catalogo"
"837","192.168.1.22","1","Newsletter","Home_Page","2025-11-11 09:16:00","Inicio de sesion"
"838","192.168.1.22","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 09:16:20","Navegando catalogo"
"839","192.168.1.22","3","Newsletter","vista_Zapatillas_Urban","2025-11-11 09:16:31","Navegando catalogo"
"840","192.168.1.22","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 09:17:11","Navegando catalogo"
"841","192.168.1.22","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 09:17:28","Navegando catalogo"
"842","192.168.1.22","2","Newsletter","img_zoom","2025-11-11 09:17:30","Interaccion interfaz"
"843","192.168.1.22","5","Newsletter","btn_cancelar_checkout","2025-11-11 09:17:47","Abandono en pago"
"844","192.168.1.47","1","Google Ads","Home_Page","2025-11-11 11:00:00","Inicio de sesion"
"845","192.168.1.47","3","Google Ads","vista_Jean_Slim_Negro","2025-11-11 11:00:27","Navegando catalogo"
"846","192.168.1.47","2","Google Ads","btn_agregar_carrito","2025-11-11 11:00:29","Interaccion interfaz"
"847","192.168.1.47","3","Google Ads","vista_Zapatillas_Urban","2025-11-11 11:01:08","Navegando catalogo"
"848","192.168.1.47","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-11 11:01:31","Navegando catalogo"
"849","192.168.1.47","2","Google Ads","btn_ver_tallas","2025-11-11 11:01:33","Interaccion interfaz"
"850","192.168.1.48","1","Instagram Bio","Home_Page","2025-11-11 11:57:00","Inicio de sesion"
"851","192.168.1.48","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-11 11:57:28","Navegando catalogo"
"852","192.168.1.48","2","Instagram Bio","btn_ver_tallas","2025-11-11 11:57:30","Interaccion interfaz"
"853","192.168.1.48","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-11 11:58:12","Navegando catalogo"
"854","192.168.1.48","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-11 11:58:43","Navegando catalogo"
"855","192.168.1.48","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-11 11:59:26","Navegando catalogo"
"856","192.168.1.48","5","Instagram Bio","btn_cancelar_checkout","2025-11-11 12:00:25","Abandono en pago"
"857","192.168.1.38","1","Directo","Home_Page","2025-11-11 13:35:00","Inicio de sesion"
"858","192.168.1.38","3","Directo","vista_Chaqueta_Cuero","2025-11-11 13:35:40","Navegando catalogo"
"859","192.168.1.38","2","Directo","btn_ver_tallas","2025-11-11 13:35:42","Interaccion interfaz"
"860","192.168.1.38","3","Directo","vista_Chaqueta_Cuero","2025-11-11 13:36:13","Navegando catalogo"
"861","192.168.1.38","2","Directo","link_menu_hombres","2025-11-11 13:36:15","Interaccion interfaz"
"862","192.168.1.38","3","Directo","vista_Jean_Slim_Negro","2025-11-11 13:36:42","Navegando catalogo"
"863","192.168.1.38","2","Directo","link_menu_hombres","2025-11-11 13:36:44","Interaccion interfaz"
"864","192.168.1.38","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 13:37:18","Navegando catalogo"
"865","192.168.1.38","2","Directo","btn_ver_tallas","2025-11-11 13:37:20","Interaccion interfaz"
"866","192.168.1.38","5","Directo","btn_cancelar_checkout","2025-11-11 13:38:01","Abandono en pago"
"867","192.168.1.26","1","Newsletter","Home_Page","2025-11-11 16:00:00","Inicio de sesion"
"868","192.168.1.26","3","Newsletter","vista_Jean_Slim_Negro","2025-11-11 16:00:21","Navegando catalogo"
"869","192.168.1.26","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 16:00:47","Navegando catalogo"
"870","192.168.1.26","3","Newsletter","vista_Zapatillas_Urban","2025-11-11 16:01:32","Navegando catalogo"
"871","192.168.1.26","3","Newsletter","vista_Jean_Slim_Negro","2025-11-11 16:02:09","Navegando catalogo"
"872","192.168.1.26","5","Newsletter","btn_cancelar_checkout","2025-11-11 16:03:07","Abandono en pago"
"873","192.168.1.44","1","Newsletter","Home_Page","2025-11-11 18:56:00","Inicio de sesion"
"874","192.168.1.44","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-11 18:56:20","Navegando catalogo"
"875","192.168.1.44","2","Newsletter","img_zoom","2025-11-11 18:56:22","Interaccion interfaz"
"876","192.168.1.12","1","Directo","Home_Page","2025-11-11 20:09:00","Inicio de sesion"
"877","192.168.1.12","3","Directo","vista_Jean_Slim_Negro","2025-11-11 20:09:43","Navegando catalogo"
"878","192.168.1.12","3","Directo","vista_Zapatillas_Urban","2025-11-11 20:10:23","Navegando catalogo"
"879","192.168.1.12","2","Directo","btn_ver_tallas","2025-11-11 20:10:25","Interaccion interfaz"
"880","192.168.1.12","3","Directo","vista_Vestido_Verano_Floral","2025-11-11 20:11:01","Navegando catalogo"
"881","192.168.1.12","2","Directo","btn_agregar_carrito","2025-11-11 20:11:03","Interaccion interfaz"
"882","192.168.1.23","1","Newsletter","Home_Page","2025-11-11 20:27:00","Inicio de sesion"
"883","192.168.1.23","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 20:27:25","Navegando catalogo"
"884","192.168.1.23","2","Newsletter","btn_agregar_carrito","2025-11-11 20:27:27","Interaccion interfaz"
"885","192.168.1.23","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 20:27:37","Navegando catalogo"
"886","192.168.1.23","3","Newsletter","vista_Chaqueta_Cuero","2025-11-11 20:27:56","Navegando catalogo"
"887","192.168.1.27","1","Facebook","Home_Page","2025-11-11 20:40:00","Inicio de sesion"
"888","192.168.1.27","3","Facebook","vista_Zapatillas_Urban","2025-11-11 20:40:23","Navegando catalogo"
"889","192.168.1.27","2","Facebook","btn_agregar_carrito","2025-11-11 20:40:25","Interaccion interfaz"
"890","192.168.1.23","1","Facebook","Home_Page","2025-11-11 21:50:00","Inicio de sesion"
"891","192.168.1.23","3","Facebook","vista_Chaqueta_Cuero","2025-11-11 21:50:33","Navegando catalogo"
"892","192.168.1.23","2","Facebook","btn_ver_tallas","2025-11-11 21:50:35","Interaccion interfaz"
"893","192.168.1.23","3","Facebook","vista_Vestido_Verano_Floral","2025-11-11 21:50:57","Navegando catalogo"
"894","192.168.1.32","1","Facebook","Home_Page","2025-11-11 23:49:00","Inicio de sesion"
"895","192.168.1.32","3","Facebook","vista_Chaqueta_Cuero","2025-11-11 23:49:21","Navegando catalogo"
"896","192.168.1.32","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-11 23:49:45","Navegando catalogo"
"897","192.168.1.32","2","Facebook","link_menu_hombres","2025-11-11 23:49:47","Interaccion interfaz"
"898","192.168.1.49","1","Instagram Bio","Home_Page","2025-11-12 02:32:00","Inicio de sesion"
"899","192.168.1.49","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-12 02:32:25","Navegando catalogo"
"900","192.168.1.49","2","Instagram Bio","btn_ver_tallas","2025-11-12 02:32:27","Interaccion interfaz"
"901","192.168.1.49","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-12 02:33:00","Navegando catalogo"
"902","192.168.1.41","1","Instagram Bio","Home_Page","2025-11-12 05:17:00","Inicio de sesion"
"903","192.168.1.41","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-12 05:17:07","Navegando catalogo"
"904","192.168.1.41","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-12 05:17:24","Navegando catalogo"
"905","192.168.1.41","2","Instagram Bio","link_menu_hombres","2025-11-12 05:17:26","Interaccion interfaz"
"906","192.168.1.41","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-12 05:18:11","Navegando catalogo"
"907","192.168.1.41","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-12 05:18:30","Navegando catalogo"
"908","192.168.1.41","2","Instagram Bio","link_menu_hombres","2025-11-12 05:18:32","Interaccion interfaz"
"909","192.168.1.41","5","Instagram Bio","btn_cancelar_checkout","2025-11-12 05:18:46","Abandono en pago"
